trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
555,False,"{'a': 0.005, 'e': 0.06203850737735829}",35,15,28.53187571040369,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.005, 'e': 0.06172908903095879}",20,14,11.669209754115476,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.005, 'e': 0.06142121391500013}",25,0,-2.2087369975756372,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
558,False,"{'a': 0.005, 'e': 0.06111487433258836}",20,10,19.228873505548858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.005, 'e': 0.06081006262521795}",20,5,23.261433759850505,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.005, 'e': 0.06050677117258039}",20,8,22.92941147847661,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.005, 'e': 0.06020499239237354}",25,11,26.672642060425503,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.005, 'e': 0.05990471874011218}",30,21,17.074641122986424,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.005, 'e': 0.05960594270893937}",20,1,30.78823126294895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.005, 'e': 0.05930865682943872}",25,17,14.533488170683974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.005, 'e': 0.05901285366944784}",20,9,17.689636024139773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.005, 'e': 0.058718525833872284}",20,9,17.314097592171354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.005, 'e': 0.05842566596450083}",20,11,16.703669403014203,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.005, 'e': 0.058134266739821465}",20,12,15.83645918924039,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.005, 'e': 0.057844320874838456}",25,18,14.989172411224303,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.005, 'e': 0.05755582112089005}",20,6,22.075780958336935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.005, 'e': 0.05726876026546736}",20,7,18.814495089717752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.005, 'e': 0.056983131132034036}",25,13,-23.75754457052456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
573,False,"{'a': 0.005, 'e': 0.0566989265798469}",20,8,11.92960206469597,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.005, 'e': 0.05641613950377735}",25,11,20.807031427310417,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.005, 'e': 0.056134762834133725}",20,15,8.15877278621557,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.005, 'e': 0.05585478953648462}",20,14,-11.032584528574844,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
577,False,"{'a': 0.005, 'e': 0.05557621261148306}",30,23,5.147155532990668,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.005, 'e': 0.05529902509469138}",25,13,22.270384792014905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.005, 'e': 0.05502322005640723}",30,19,7.632169782014634,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
580,False,"{'a': 0.005, 'e': 0.054748790601490266}",30,18,23.194503017390165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.005, 'e': 0.05447572986918986}",20,0,36.45629279621252,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.005, 'e': 0.054204031032973464}",20,3,26.386448565030665,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.005, 'e': 0.05393368730035602}",25,12,9.341149644800856,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
584,False,"{'a': 0.005, 'e': 0.05366469191273011}",30,8,-15.711895644709548,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
585,False,"{'a': 0.005, 'e': 0.053397038145197084}",30,19,16.282605382083066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.005, 'e': 0.05313071930639878}",25,8,29.875138074588353,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.005, 'e': 0.05286572873835037}",30,4,45.5276877310691,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.005, 'e': 0.05260205981627384}",25,14,21.472312983596026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.005, 'e': 0.05233970594843238}",20,15,8.4743901600989,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.005, 'e': 0.05207866057596569}",25,13,-18.256771018359103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
591,False,"{'a': 0.005, 'e': 0.05181891717272583}",20,0,23.04206318841018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
592,False,"{'a': 0.005, 'e': 0.0515604692451142}",25,8,27.261289217172056,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.005, 'e': 0.05130331033191911}",35,24,-22.962157590527614,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
594,False,"{'a': 0.005, 'e': 0.051047434004154395}",20,13,15.262334635498467,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.005, 'e': 0.0507928338648985}",30,20,18.51354741028145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.005, 'e': 0.050539503549134696}",20,13,17.228666529317376,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.005, 'e': 0.050287436723591865}",30,10,37.06887481659913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.005, 'e': 0.05003662708658628}",20,5,28.161042308212274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.005, 'e': 0.049787068367863944}",30,17,19.473484430281882,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.005, 'e': 0.04953875432844388}",30,15,23.064077652094518,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.005, 'e': 0.04929167876046215}",20,0,29.630254382893124,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
602,False,"{'a': 0.005, 'e': 0.04904583548701673}",20,11,4.555220047618032,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
603,False,"{'a': 0.005, 'e': 0.04880121836201296}",20,1,25.25816344473912,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.005, 'e': 0.048557821270009974}",20,10,7.5224619670853,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
605,False,"{'a': 0.005, 'e': 0.04831563812606777}",25,10,22.38623983835807,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.005, 'e': 0.04807466287559518}",20,12,16.05708092660003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.005, 'e': 0.04783488949419837}",20,13,10.340239756845563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.005, 'e': 0.04759631198753032}",20,10,15.890065151236147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.005, 'e': 0.04735892439114091}",30,20,19.41755696024469,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.005, 'e': 0.04712272077032791}",20,0,29.531749961881506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
611,False,"{'a': 0.005, 'e': 0.046887695219988486}",25,17,15.035386737094917,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.005, 'e': 0.04665384186447163}",25,2,-4.981830580534336,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
613,False,"{'a': 0.005, 'e': 0.04642115485743125}",30,16,14.08960141183552,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
614,False,"{'a': 0.005, 'e': 0.0461896283816801}",30,17,26.90455913559618,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.005, 'e': 0.045959256649044204}",25,10,24.69245108402504,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.005, 'e': 0.04573003390021825}",30,9,39.4686332818415,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.005, 'e': 0.04550195440462157}",20,12,16.3367822098988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.005, 'e': 0.045275012460254886}",35,13,-17.77570530050564,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
619,False,"{'a': 0.005, 'e': 0.0450492023935578}",25,20,9.45879026483826,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.005, 'e': 0.04482451855926687}",20,0,32.68978120840736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
621,False,"{'a': 0.005, 'e': 0.044600955340274535}",20,14,12.061034878757326,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.005, 'e': 0.04437850714748865}",20,0,18.974015332638444,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.005, 'e': 0.04415716841969286}",25,19,0.6039196377638252,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
624,False,"{'a': 0.005, 'e': 0.04393693362340742}",20,3,20.544323860481303,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.005, 'e': 0.04371779725275094}",30,16,27.977791687633392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.005, 'e': 0.04349975382930273}",20,0,15.637398230108444,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
627,False,"{'a': 0.005, 'e': 0.043282797901965896}",20,14,12.200527423457071,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.005, 'e': 0.04306692404683092}",35,18,28.12519454814242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.005, 'e': 0.04285212686704019}",30,21,7.516017253428626,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.005, 'e': 0.04263840099265299}",25,16,14.684109744892023,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.005, 'e': 0.042425741080511385}",20,8,24.75756170643006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.005, 'e': 0.04221414181410646}",25,2,41.841867309566084,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.005, 'e': 0.04200359790344555}",25,16,19.35399652044533,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.005, 'e': 0.041794104084919896}",25,17,16.237011007759868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.005, 'e': 0.04158565512117316}",20,10,15.773325221264116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.005, 'e': 0.04137824580097038}",35,12,35.518137790569284,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.005, 'e': 0.04117187093906774}",30,11,29.480506073535707,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.005, 'e': 0.040966525376082925}",20,14,11.608417890691737,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.005, 'e': 0.04076220397836621}",20,14,9.586209515929474,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.005, 'e': 0.040558901637871986}",25,15,19.734325092890366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.005, 'e': 0.04035661327203115}",20,8,23.755027435244116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.005, 'e': 0.040155333823624025}",35,14,2.473045198085048,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
643,False,"{'a': 0.005, 'e': 0.039955058260653896}",20,13,13.332197804266553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.005, 'e': 0.039755781576221304}",20,9,20.33575486511777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.005, 'e': 0.039557498788398725}",20,10,19.66067322166192,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.005, 'e': 0.03936020494010615}",25,5,26.210560532979542,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.005, 'e': 0.039163895098987066}",25,17,17.5195192008309,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.005, 'e': 0.03896856435728526}",20,8,20.708593212486452,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.005, 'e': 0.03877420783172201}",25,12,27.05463855467479,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.005, 'e': 0.03858082066337404}",20,11,17.969586106258912,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.005, 'e': 0.038388398017552054}",25,11,23.315141853687784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.005, 'e': 0.038196935083679925}",25,0,37.25737382110085,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.005, 'e': 0.038006427075174314}",20,13,12.787723086981952,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.005, 'e': 0.03781686922932508}",20,9,15.012168938627383,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.005, 'e': 0.0376282568071762}",30,14,26.598066721500555,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.005, 'e': 0.03744058509340732}",30,0,38.6837511351955,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.005, 'e': 0.03725384939621581}",20,16,7.328577011260055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.005, 'e': 0.0370680450471995}",20,10,19.494298346101008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.005, 'e': 0.036883167401239994}",20,7,19.431140837089956,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.005, 'e': 0.03669921183638653}",25,18,11.86523423515673,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.005, 'e': 0.0365161737537404}",20,9,21.823721111484236,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.005, 'e': 0.036334048577339996}",25,0,31.894353755412496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
663,False,"{'a': 0.005, 'e': 0.03615283175404641}",35,20,28.946348466314053,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.005, 'e': 0.035972518753429654}",20,14,9.973664849244496,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.005, 'e': 0.0357931050676553}",25,11,27.106550794559823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.005, 'e': 0.03561458621137186}",25,15,20.168212629977738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.005, 'e': 0.03543695772159864}",25,18,13.48728829660875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.005, 'e': 0.03526021515761412}",25,10,13.8032402502628,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.005, 'e': 0.035084354100845025}",20,6,26.384281414440583,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.005, 'e': 0.03490937015475576}",25,13,22.004931587946395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.005, 'e': 0.03473525894473856}",20,16,8.484986529384358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.005, 'e': 0.0345620161180041}",20,6,23.79761055066142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.005, 'e': 0.03438963734347271}",30,16,24.563660014354898,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.005, 'e': 0.03421811831166603}",35,17,18.66317554118756,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.005, 'e': 0.034047454734599344}",20,6,25.755729175913814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.005, 'e': 0.033877642345674315}",30,15,24.15083349295078,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.005, 'e': 0.033708676899572396}",20,3,28.433714554343382,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.005, 'e': 0.033540554172148636}",25,5,33.55812805233039,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.005, 'e': 0.03337326996032608}",30,16,22.096307583783897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.005, 'e': 0.03320682008199072}",25,12,24.236362858999946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.005, 'e': 0.03304120037588693}",35,21,23.628346591121552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.005, 'e': 0.03287640670151345}",20,14,10.450309787312193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.005, 'e': 0.03271243493901982}",25,13,24.647243336938974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.005, 'e': 0.03254928098910342}",20,1,31.520899037008448,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.005, 'e': 0.03238694077290704}",25,14,20.485062966981296,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.005, 'e': 0.0322254102319168}",25,10,25.865827826588347,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.005, 'e': 0.03206468532786077}",20,14,9.424908032955873,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.005, 'e': 0.03190476204260796}",25,19,0.21331105994354793,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.005, 'e': 0.03174563637806794}",25,16,14.186289918669697,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.005, 'e': 0.031587304356090785}",20,6,23.11926599492383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.005, 'e': 0.03142976201836771}",20,2,3.587498753557134,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
692,False,"{'a': 0.005, 'e': 0.03127300542633206}",20,13,12.030491969733129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.005, 'e': 0.03111703066106086}",30,20,9.791392734158437,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.005, 'e': 0.030961833823176882}",20,12,16.14887967802429,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.005, 'e': 0.030807411032751076}",20,11,16.348691398874475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.005, 'e': 0.030653758429205646}",20,12,-5.386319923393623,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
697,False,"{'a': 0.005, 'e': 0.030500872171217483}",25,15,16.31829530242209,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.005, 'e': 0.030348748436622202}",25,12,19.576970338995025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.005, 'e': 0.0301973834223185}",25,10,27.80148088126558,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.005, 'e': 0.03004677334417314}",25,7,25.669662915095845,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.005, 'e': 0.029896914436926308}",20,7,19.955016278456338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.005, 'e': 0.029747802954097544}",25,3,32.081078379858326,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.005, 'e': 0.029599435167892}",25,7,22.55342243845982,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.005, 'e': 0.02945180736910729}",20,14,9.496241681529778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.005, 'e': 0.029304915867040746}",20,16,7.327884989790553,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.005, 'e': 0.02915875698939719}",20,7,-20.10599375943763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
707,False,"{'a': 0.005, 'e': 0.029013327082197053}",25,13,8.52844752850166,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.005, 'e': 0.028868622509685086}",25,11,25.29615016938191,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.005, 'e': 0.028724639654239423}",20,14,12.091433276503452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.005, 'e': 0.028581374916281203}",20,6,24.473854376350037,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.005, 'e': 0.028438824714184505}",20,1,30.319171775485458,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.005, 'e': 0.028296985484186854}",20,4,26.50237517936791,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.005, 'e': 0.028155853680300096}",20,8,18.79383962894657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.005, 'e': 0.028015425774221808}",20,3,23.715258263240642,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.005, 'e': 0.027875698255247015}",20,6,19.318254081465952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.005, 'e': 0.027736667630180466}",20,16,7.74822919783448,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.005, 'e': 0.027598330423249287}",30,17,13.125741577243254,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.005, 'e': 0.027460683176016094}",20,8,22.141138089791497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.005, 'e': 0.02732372244729256}",30,13,35.32901070659016,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.005, 'e': 0.027187444813053317}",20,0,26.824755311018734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
721,False,"{'a': 0.005, 'e': 0.027051846866350416}",25,13,20.761943773112527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.005, 'e': 0.026916925217228112}",20,7,22.031603989408737,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.005, 'e': 0.026782676492638175}",20,9,19.56444105521613,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.005, 'e': 0.026649097336355485}",20,16,6.340164541018947,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.005, 'e': 0.02651618440889418}",25,13,16.979045159179307,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.005, 'e': 0.02638393438742414}",25,7,36.864340258877355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.005, 'e': 0.02625234396568796}",25,10,25.43206876096845,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.005, 'e': 0.026121409853918233}",30,15,25.259414086557666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.005, 'e': 0.025991128778755347}",25,14,18.811841488988478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.005, 'e': 0.025861497483165623}",25,16,17.457317795742657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.005, 'e': 0.02573251272635994}",20,6,24.47971434600649,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.005, 'e': 0.025604171283712656}",25,11,24.00870882455228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.005, 'e': 0.025476469946681016}",25,14,-21.19420226970486,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
734,False,"{'a': 0.005, 'e': 0.02534940552272493}",20,0,26.247708454219563,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.005, 'e': 0.025222974835227212}",20,9,17.400799432279992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.005, 'e': 0.025097174723414068}",25,20,10.480092577232874,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.005, 'e': 0.024972002042276155}",25,13,17.70552414611661,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.005, 'e': 0.024847453662489916}",30,24,13.304105280011903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.005, 'e': 0.024723526470339388}",25,19,10.170459274074906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.005, 'e': 0.024600217367638302}",20,2,31.49887878821584,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
